0.167167000,-0.223834000,0.243997000,0.801394774,0.114950166,-0.531405881,0.249320407
0.166187000,-0.224785000,0.243201000,0.801595721,0.115355451,-0.531204934,0.248915122
0.165256000,-0.225648000,0.242552000,0.801786723,0.115225096,-0.531195900,0.248379031
0.164211000,-0.226581000,0.241765000,0.801985845,0.115631282,-0.530996779,0.247972846
0.163197000,-0.227473000,0.240995000,0.802117915,0.115902403,-0.530864708,0.247701725
0.162218000,-0.228360000,0.240179000,0.802076502,0.116479432,-0.531051429,0.247164332
0.161178000,-0.229194000,0.239455000,0.802091195,0.116654122,-0.531363385,0.246362505
0.160133000,-0.230045000,0.238705000,0.802220632,0.116924980,-0.531233948,0.246091647
0.159090000,-0.230980000,0.237911000,0.802232411,0.117098069,-0.531548191,0.245291095
0.157898000,-0.231925000,0.237056000,0.802242258,0.117269851,-0.531863739,0.244491525
0.156797000,-0.232834000,0.236190000,0.802432482,0.117675704,-0.531673515,0.244085672
0.155695000,-0.233752000,0.235395000,0.802258046,0.118512833,-0.531810916,0.243954679
0.154819000,-0.234535000,0.234684000,0.802504959,0.118517547,-0.531745070,0.243282885
0.153831000,-0.235454000,0.233924000,0.802629454,0.118788432,-0.531620575,0.243012000
0.152769000,-0.236416000,0.233178000,0.802874676,0.118793802,-0.531556086,0.242339460
0.151795000,-0.237316000,0.232397000,0.802938318,0.119466728,-0.531311711,0.242333705
0.150719000,-0.238205000,0.231616000,0.803059108,0.119368139,-0.531695793,0.241136685
0.149792000,-0.238972000,0.230955000,0.803180605,0.119639624,-0.531574296,0.240865200
0.148785000,-0.239840000,0.230166000,0.803117462,0.120206608,-0.531780843,0.240336948
0.147837000,-0.240695000,0.229493000,0.803237321,0.120478064,-0.531660984,0.240065492
0.146757000,-0.241561000,0.228737000,0.803111509,0.120907767,-0.531929867,0.239674431
0.145748000,-0.242457000,0.227961000,0.803349605,0.120913146,-0.531871894,0.239001486
0.144729000,-0.243395000,0.227251000,0.803406729,0.121586461,-0.531634646,0.238995738
0.143664000,-0.244293000,0.226492000,0.803643128,0.121592576,-0.531578372,0.238322057
0.142650000,-0.245085000,0.225709000,0.803570852,0.122155543,-0.531793404,0.237797570
0.141538000,-0.246009000,0.224934000,0.803686222,0.122427436,-0.531678034,0.237525677
0.140529000,-0.246794000,0.224215000,0.803672020,0.122586871,-0.532014488,0.236736834
